season,round,driver,fp3_lap_count,fp3_best_lap,fp3_median_lap,fp3_top3_average,fp3_lap_std,fp3_best_sector_1,fp3_best_sector_2,fp3_best_sector_3,fp3_best_lap_gap,fp3_median_lap_gap,fp3_top3_average_gap,fp3_best_sector_1_gap,fp3_best_sector_2_gap,fp3_best_sector_3_gap
2023,1,ALB,4,93.882,94.0145,93.97033333333333,0.2648962060883457,29.703,40.598,23.473,1.5420000000000016,1.126499999999993,1.2650000000000006,0.3730000000000011,0.7029999999999959,0.43799999999999883
2023,1,ALO,4,92.34,92.888,92.70533333333333,9.758608404890527,29.41,39.895,23.035,0.0,0.0,0.0,0.08000000000000185,0.0,0.0
2023,1,BOT,3,93.629,93.873,93.95266666666667,0.36998963949457986,29.682,40.511,23.339,1.2890000000000015,0.9849999999999994,1.2473333333333443,0.3520000000000003,0.6159999999999997,0.3039999999999985
2023,1,DEV,8,95.011,123.225,103.016,15.900957544729366,30.124,41.076,23.651,2.6709999999999923,30.33699999999999,10.310666666666677,0.7940000000000005,1.1809999999999974,0.6159999999999997
2023,1,GAS,4,117.177,125.24549999999999,122.556,6.765764233748216,34.865,48.716,25.656,24.837000000000003,32.35749999999999,29.85066666666667,5.535000000000004,8.820999999999998,2.6209999999999987
2023,1,HAM,7,92.555,93.508,93.087,1.7759094786025749,29.33,40.084,23.139,0.2150000000000034,0.6199999999999903,0.3816666666666748,0.0,0.18900000000000006,0.1039999999999992
2023,1,HUL,12,93.423,100.23949999999999,94.58666666666666,2.8014217210357506,29.83,40.369,23.224,1.0829999999999984,7.351499999999987,1.8813333333333304,0.5,0.47399999999999665,0.18900000000000006
2023,1,LEC,9,92.624,99.198,93.255,3.1314751316272673,29.457,39.911,23.256,0.2839999999999918,6.309999999999988,0.549666666666667,0.12700000000000244,0.015999999999998238,0.22100000000000009
2023,1,MAG,11,93.381,100.714,94.88433333333334,2.9951570333699475,29.828,40.163,23.39,1.0409999999999968,7.825999999999993,2.1790000000000163,0.4980000000000011,0.2679999999999936,0.3550000000000004
2023,1,NOR,4,93.202,94.477,94.052,1.1456714188631947,29.634,40.12,23.448,0.8619999999999948,1.5889999999999986,1.3466666666666782,0.30400000000000205,0.22499999999999432,0.41300000000000026
2023,1,OCO,6,93.116,94.0,93.55266666666667,1.4112011550448755,29.478,40.284,23.354,0.7759999999999962,1.1119999999999948,0.8473333333333386,0.14800000000000324,0.3889999999999958,0.31899999999999906
2023,1,PER,3,92.446,94.049,93.86366666666667,1.334685855672915,29.442,39.899,23.105,0.10599999999999454,1.1610000000000014,1.1583333333333456,0.11200000000000188,0.003999999999997783,0.07000000000000028
2023,1,PIA,4,93.045,94.361,93.92233333333333,15.51376883073012,29.569,40.084,23.392,0.7049999999999983,1.472999999999999,1.2169999999999987,0.23900000000000077,0.18900000000000006,0.3569999999999993
2023,1,RUS,7,92.731,96.373,93.69833333333334,2.4126513572061286,29.427,40.228,23.076,0.39099999999999113,3.4849999999999994,0.9930000000000092,0.09700000000000131,0.3329999999999984,0.04100000000000037
2023,1,SAI,8,92.945,98.9965,93.34433333333334,3.034748350946325,29.522,40.112,23.311,0.6049999999999898,6.108499999999992,0.63900000000001,0.19200000000000017,0.21699999999999875,0.2759999999999998
2023,1,SAR,4,93.665,94.48249999999999,94.21,1.7020342730587619,29.785,40.456,23.388,1.3250000000000028,1.5944999999999823,1.5046666666666653,0.45500000000000185,0.5609999999999999,0.35300000000000153
2023,1,STR,4,118.265,129.899,126.021,8.257478004814791,31.943,48.17,28.164,25.924999999999997,37.010999999999996,33.31566666666667,2.613000000000003,8.274999999999999,5.129000000000001
2023,1,TSU,6,93.475,94.15549999999999,93.709,8.155590565168575,29.662,40.422,23.332,1.134999999999991,1.267499999999984,1.0036666666666747,0.33200000000000074,0.5269999999999939,0.2970000000000006
2023,1,VER,4,120.653,130.9755,127.53466666666667,12.124551304412604,29.972,47.265,25.593,28.313000000000002,38.087500000000006,34.82933333333334,0.642000000000003,7.369999999999997,2.558
2023,1,ZHO,3,93.18,94.073,93.82833333333333,0.5670734814231106,29.642,40.188,23.35,0.8400000000000034,1.184999999999988,1.1230000000000047,0.31200000000000117,0.29299999999999926,0.3150000000000013
