season,round,driver,fp3_lap_count,fp3_best_lap,fp3_median_lap,fp3_top3_average,fp3_lap_std,fp3_best_sector_1,fp3_best_sector_2,fp3_best_sector_3,fp3_best_lap_gap,fp3_median_lap_gap,fp3_top3_average_gap,fp3_best_sector_1_gap,fp3_best_sector_2_gap,fp3_best_sector_3_gap
2024,1,ALB,4,91.965,92.316,92.199,1.653801580198383,29.293,39.603,23.03,1.1410000000000053,0.49500000000000455,0.7136666666666542,0.23000000000000043,0.7480000000000047,0.3949999999999996
2024,1,ALO,10,90.965,103.24000000000001,91.71066666666667,17.58394088176292,29.111,39.157,22.697,0.14100000000000534,11.419000000000011,0.2253333333333245,0.04800000000000182,0.3019999999999996,0.06199999999999761
2024,1,BOT,4,92.096,92.6795,92.48500000000001,0.6554181235415039,29.489,39.531,23.027,1.2720000000000056,0.8585000000000065,0.9996666666666698,0.42600000000000193,0.6760000000000019,0.39199999999999946
2024,1,GAS,6,92.382,93.3155,92.86233333333332,13.645170085662787,29.603,39.623,23.156,1.558000000000007,1.4945000000000022,1.3769999999999811,0.5400000000000027,0.7680000000000007,0.5209999999999972
2024,1,HAM,9,91.452,97.462,92.05333333333333,2.849602252946892,29.141,39.315,22.891,0.6280000000000001,5.641000000000005,0.5679999999999836,0.0779999999999994,0.46000000000000085,0.2559999999999967
2024,1,HUL,6,110.318,136.6035,124.98200000000001,11.601960134678396,29.373,49.315,30.907,19.494,44.7825,33.49666666666667,0.3100000000000023,10.46,8.271999999999998
2024,1,LEC,6,91.094,92.351,91.48533333333334,3.379618819729033,29.437,38.93,22.727,0.269999999999996,0.5300000000000011,0.0,0.37400000000000233,0.07500000000000284,0.09199999999999875
2024,1,MAG,10,91.671,95.878,92.42966666666666,5.7982727131065115,29.302,39.491,22.853,0.8470000000000084,4.057000000000002,0.9443333333333186,0.23900000000000077,0.6360000000000028,0.21799999999999997
2024,1,NOR,3,91.118,92.611,92.16333333333334,0.9083866651010118,29.063,38.855,23.156,0.29399999999999693,0.7900000000000063,0.6779999999999973,0.0,0.0,0.5209999999999972
2024,1,OCO,3,92.124,93.003,92.71300000000001,0.5101088119215379,29.471,39.635,23.018,1.2999999999999972,1.1820000000000022,1.2276666666666642,0.40800000000000125,0.7800000000000011,0.3829999999999991
2024,1,PER,4,91.248,92.34649999999999,91.98033333333335,1.2013350906387392,29.159,39.259,22.776,0.4240000000000066,0.5254999999999939,0.49500000000000455,0.09600000000000009,0.40400000000000347,0.14099999999999824
2024,1,PIA,3,91.21,93.273,92.60166666666667,1.2054676824093384,29.153,39.24,22.817,0.3859999999999957,1.4519999999999982,1.1163333333333298,0.08999999999999986,0.3850000000000051,0.1819999999999986
2024,1,RIC,5,91.449,112.462,98.89433333333334,12.274683226055163,29.191,39.386,22.872,0.625,20.641000000000005,7.408999999999992,0.1280000000000001,0.5310000000000059,0.23699999999999832
2024,1,RUS,3,91.19,91.821,91.94733333333333,0.8277622444478475,29.349,39.206,22.635,0.36599999999999966,0.0,0.4619999999999891,0.28600000000000136,0.3510000000000062,0.0
2024,1,SAI,6,90.824,92.79650000000001,91.92933333333333,0.8551311985108896,29.138,39.046,22.64,0.0,0.9755000000000109,0.4439999999999884,0.07500000000000284,0.1910000000000025,0.004999999999999005
2024,1,SAR,4,92.125,92.84649999999999,92.606,0.4639202517674757,29.308,39.741,23.076,1.301000000000002,1.0254999999999939,1.1206666666666507,0.245000000000001,0.8860000000000028,0.44099999999999895
2024,1,STR,5,91.396,92.282,91.80433333333333,0.6765185141590734,29.095,39.271,22.866,0.5720000000000027,0.4609999999999985,0.3189999999999884,0.03200000000000003,0.4160000000000039,0.2309999999999981
2024,1,TSU,4,91.631,92.463,92.18566666666668,0.5686038456898905,29.091,39.493,22.96,0.8070000000000022,0.6419999999999959,0.700333333333333,0.028000000000002245,0.6380000000000052,0.3249999999999993
2024,1,VER,5,118.174,130.96,125.78966666666668,8.39534092815771,35.255,45.064,25.627,27.35000000000001,39.13900000000001,34.30433333333333,6.192000000000004,6.209000000000003,2.9919999999999973
2024,1,ZHO,5,92.0,93.454,92.50433333333332,3.334290824148369,29.482,39.506,23.001,1.176000000000002,1.6329999999999956,1.018999999999977,0.4190000000000005,0.6510000000000034,0.36599999999999966
