season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2022,3,ALB,4,80.135,80.195,80.175,0.4895149810441619,27.401,17.888,34.582,2.26700000000001,1.5789999999999935,1.9373333333333278,0.6610000000000014,0.1280000000000001,1.240000000000002
2022,3,ALO,4,78.815,79.4225,79.22000000000001,0.43045663738252343,27.015,17.78,34.02,0.9470000000000027,0.8064999999999998,0.9823333333333437,0.27500000000000213,0.019999999999999574,0.6780000000000044
2022,3,BOT,5,79.251,79.469,79.37666666666667,0.25273207156987476,27.129,17.99,34.039,1.3830000000000098,0.8529999999999944,1.1389999999999958,0.3890000000000029,0.22999999999999687,0.6970000000000027
2022,3,GAS,7,79.226,79.794,79.527,1.874621803127743,27.254,18.049,33.823,1.358000000000004,1.1779999999999973,1.2893333333333317,0.5140000000000029,0.2889999999999979,0.48100000000000165
2022,3,HAM,13,78.825,79.401,78.99233333333333,6.829340995725532,26.975,18.0,33.81,0.9570000000000078,0.7849999999999966,0.7546666666666653,0.23500000000000298,0.23999999999999844,0.4680000000000035
2022,3,LAT,3,81.372,83.57,85.80333333333334,5.875469116022428,27.536,18.192,35.461,3.504000000000005,4.9539999999999935,7.565666666666672,0.7960000000000029,0.4319999999999986,2.1189999999999998
2022,3,LEC,6,77.868,78.7435,78.23766666666667,0.549826427156791,26.74,17.786,33.342,0.0,0.12749999999999773,0.0,0.0,0.0259999999999998,0.0
2022,3,MAG,4,80.254,80.4235,80.367,0.4566858876733497,27.822,18.237,34.097,2.38600000000001,1.8075000000000045,2.129333333333335,1.0820000000000007,0.47699999999999676,0.7550000000000026
2022,3,MSC,6,80.104,80.366,80.18133333333333,0.3752196245756165,27.352,18.258,34.236,2.236000000000004,1.75,1.9436666666666582,0.6120000000000019,0.49799999999999756,0.8939999999999984
2022,3,NOR,7,78.703,79.092,78.94533333333334,0.3195198779120813,27.047,17.971,33.665,0.835000000000008,0.4759999999999991,0.7076666666666682,0.30700000000000216,0.21099999999999852,0.3230000000000004
2022,3,OCO,8,79.061,79.38,79.09466666666667,0.31372733270423603,26.96,17.919,33.921,1.193000000000012,0.7639999999999958,0.8569999999999993,0.22000000000000242,0.15899999999999892,0.5790000000000006
2022,3,PER,8,78.24,78.616,78.301,0.4709220249377065,26.845,17.76,33.48,0.3719999999999999,0.0,0.06333333333333258,0.10500000000000043,0.0,0.13799999999999812
2022,3,RIC,7,79.032,79.665,79.10933333333332,0.400164906483506,27.074,17.981,33.823,1.1640000000000015,1.0490000000000066,0.8716666666666555,0.3340000000000032,0.22100000000000009,0.48100000000000165
2022,3,RUS,13,78.933,90.513,79.00433333333334,9.879264467716053,27.033,17.985,33.846,1.065000000000012,11.897000000000006,0.7666666666666657,0.2930000000000028,0.22499999999999787,0.5039999999999978
2022,3,SAI,6,78.469,79.081,78.73033333333333,0.34400218022565,26.942,17.772,33.687,0.6009999999999991,0.4650000000000034,0.4926666666666648,0.20200000000000173,0.011999999999996902,0.34499999999999886
2022,3,TSU,5,79.424,80.6,79.922,7.5295676369895235,27.079,18.098,34.247,1.5560000000000116,1.9839999999999947,1.6843333333333277,0.3390000000000022,0.3379999999999974,0.9050000000000011
2022,3,VER,8,78.154,78.6865,78.37766666666666,0.5569589462941986,26.762,17.782,33.497,0.28600000000000136,0.07049999999999557,0.13999999999998636,0.022000000000002018,0.021999999999998465,0.15500000000000114
2022,3,VET,1,81.149,81.149,81.149,,27.994,18.148,35.007,3.281000000000006,2.5330000000000013,2.9113333333333316,1.2540000000000013,0.3879999999999981,1.6649999999999991
2022,3,ZHO,6,79.91,80.311,80.083,0.33467098270789536,27.625,18.112,34.081,2.0420000000000016,1.6950000000000074,1.845333333333329,0.8850000000000016,0.35199999999999676,0.7390000000000043
