season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2024,6,ALB,5,88.343,89.045,88.60033333333332,7.686785531026607,29.498,33.774,25.067,1.1020000000000039,1.417500000000004,1.1880000000000024,0.7149999999999999,0.3340000000000032,0.21499999999999986
2024,6,ALO,5,88.427,88.586,88.48866666666667,0.15500741917727437,29.467,33.778,25.118,1.186000000000007,0.9585000000000008,1.076333333333352,0.6839999999999975,0.33800000000000097,0.26599999999999824
2024,6,BOT,2,88.463,88.5,88.5,0.0523259018078132,29.47,33.849,25.105,1.2219999999999942,0.8725000000000023,1.0876666666666779,0.6869999999999976,0.4089999999999989,0.2530000000000001
2024,6,GAS,5,87.976,88.617,88.30566666666668,0.4303620568776968,29.334,33.605,25.022,0.7349999999999994,0.9895000000000067,0.8933333333333593,0.5509999999999984,0.16499999999999915,0.16999999999999815
2024,6,HAM,7,87.697,88.22,87.99033333333334,0.37198380661118846,29.02,33.635,25.022,0.45600000000000307,0.5925000000000011,0.5780000000000172,0.23699999999999832,0.19500000000000028,0.16999999999999815
2024,6,HUL,7,88.146,88.387,88.243,0.45193931324586234,29.281,33.748,24.902,0.9050000000000011,0.7595000000000027,0.8306666666666729,0.49799999999999756,0.30799999999999983,0.05000000000000071
2024,6,LEC,7,87.382,87.88,87.57133333333336,0.30228833602247634,28.793,33.524,24.949,0.14100000000000534,0.2524999999999977,0.15900000000003445,0.00999999999999801,0.08400000000000318,0.09700000000000131
2024,6,MAG,3,88.619,88.729,88.78766666666667,0.20441461134990704,29.51,33.725,25.126,1.3780000000000001,1.1015000000000015,1.3753333333333444,0.7270000000000003,0.2850000000000037,0.2740000000000009
2024,6,NOR,7,87.594,87.913,87.76233333333333,0.3194155376845115,28.928,33.585,24.95,0.35299999999999443,0.285499999999999,0.3500000000000085,0.14499999999999957,0.14500000000000313,0.09799999999999898
2024,6,OCO,5,88.209,88.385,88.32166666666666,0.29914210669847313,29.28,33.769,25.065,0.9680000000000035,0.7575000000000074,0.9093333333333362,0.4969999999999999,0.3290000000000006,0.21300000000000097
2024,6,PER,6,87.46,87.8055,87.66199999999999,0.3162600196041236,28.85,33.44,24.852,0.2189999999999941,0.17799999999999727,0.2496666666666698,0.06700000000000017,0.0,0.0
2024,6,PIA,5,87.675,87.752,87.71600000000001,0.3732140136704423,28.93,33.53,24.981,0.4339999999999975,0.12449999999999761,0.30366666666668607,0.14699999999999847,0.09000000000000341,0.12900000000000134
2024,6,RIC,3,88.617,88.618,88.62733333333334,0.017039170558845986,29.525,33.727,25.248,1.3760000000000048,0.9904999999999973,1.2150000000000176,0.7419999999999973,0.28699999999999903,0.3960000000000008
2024,6,RUS,7,88.067,88.159,88.086,0.18706008711233876,29.125,33.678,25.02,0.8259999999999934,0.5315000000000083,0.6736666666666764,0.34199999999999875,0.23799999999999955,0.16799999999999926
2024,6,SAI,7,87.455,87.941,87.726,0.28840406509254607,28.874,33.571,24.936,0.21399999999999864,0.3135000000000048,0.313666666666677,0.09099999999999753,0.13100000000000023,0.08399999999999963
2024,6,SAR,2,88.487,88.553,88.553,0.09333809511662781,29.724,33.736,24.944,1.2459999999999951,0.9254999999999995,1.1406666666666752,0.940999999999999,0.2959999999999994,0.09199999999999875
2024,6,STR,5,88.177,88.52,88.30633333333333,0.29781655427460574,29.271,33.783,24.949,0.936000000000007,0.8924999999999983,0.8940000000000055,0.48799999999999955,0.3430000000000035,0.09700000000000131
2024,6,TSU,7,88.167,88.324,88.194,1.2767220303798112,29.27,33.689,25.072,0.9260000000000019,0.6965000000000003,0.7816666666666805,0.4869999999999983,0.24900000000000233,0.21999999999999886
2024,6,VER,6,87.241,87.6275,87.41233333333332,0.3056133177726356,28.783,33.467,24.875,0.0,0.0,0.0,0.0,0.027000000000001023,0.022999999999999687
2024,6,ZHO,3,88.824,89.147,89.29733333333333,0.5637395970954475,29.624,33.903,25.196,1.5829999999999984,1.5195000000000078,1.8850000000000051,0.8409999999999975,0.46300000000000097,0.3440000000000012
