season,round,driver,fp1_lap_count,fp1_best_lap,fp1_median_lap,fp1_top3_average,fp1_lap_std,fp1_best_sector_1,fp1_best_sector_2,fp1_best_sector_3,fp1_best_lap_gap,fp1_median_lap_gap,fp1_top3_average_gap,fp1_best_sector_1_gap,fp1_best_sector_2_gap,fp1_best_sector_3_gap
2024,2,ALB,12,90.747,94.261,91.03633333333333,2.3333708741568784,33.056,28.753,28.913,1.0879999999999939,2.5060000000000002,0.8683333333333252,0.4409999999999954,0.36599999999999966,0.38899999999999935
2024,2,ALO,14,89.845,92.9255,90.33133333333335,6.701348094653365,32.656,28.497,28.692,0.18599999999999284,1.170500000000004,0.1633333333333411,0.04099999999999682,0.10999999999999943,0.16799999999999926
2024,2,BOT,14,90.783,94.6925,91.19299999999998,5.554492796401371,33.19,28.668,28.925,1.1239999999999952,2.9375,1.0249999999999773,0.5749999999999957,0.2809999999999988,0.4009999999999998
2024,2,GAS,12,91.046,94.4525,91.20866666666666,2.346047888890952,33.057,28.776,29.126,1.3870000000000005,2.697500000000005,1.0406666666666524,0.44200000000000017,0.38899999999999935,0.6020000000000003
2024,2,HAM,8,90.236,91.994,90.50066666666667,3.068168264616526,32.859,28.411,28.893,0.5769999999999982,0.23900000000000432,0.3326666666666682,0.24399999999999977,0.02400000000000091,0.3689999999999998
2024,2,HUL,9,91.411,94.757,92.12433333333333,1.7671686000806783,33.415,28.786,29.21,1.7519999999999953,3.0020000000000095,1.956333333333319,0.7999999999999972,0.3990000000000009,0.6859999999999999
2024,2,LEC,11,90.03,92.253,90.46333333333332,1.9034395899863137,32.862,28.444,28.724,0.3709999999999951,0.49800000000000466,0.2953333333333177,0.2469999999999999,0.05699999999999861,0.1999999999999993
2024,2,MAG,9,91.577,93.867,92.01466666666666,1.4904528674198327,33.416,28.88,29.083,1.9179999999999922,2.112000000000009,1.8466666666666498,0.8009999999999948,0.49299999999999855,0.5589999999999975
2024,2,NOR,13,90.231,93.819,90.75733333333334,1.7986328390595983,32.638,28.646,28.843,0.5719999999999885,2.064000000000007,0.5893333333333288,0.022999999999996135,0.25900000000000034,0.31899999999999906
2024,2,OCO,13,90.945,94.055,91.04766666666666,2.4340087778743205,32.981,28.847,29.056,1.2859999999999872,2.3000000000000114,0.879666666666651,0.36599999999999966,0.46000000000000085,0.532
2024,2,PER,10,89.868,91.755,90.35966666666666,2.6850032174613476,32.88,28.464,28.524,0.20899999999998897,0.0,0.19166666666664867,0.26500000000000057,0.07699999999999818,0.0
2024,2,PIA,9,90.977,93.63,91.31333333333333,1.8229763514038746,32.934,28.809,29.135,1.3179999999999978,1.875,1.1453333333333262,0.3189999999999955,0.4220000000000006,0.6110000000000007
2024,2,RIC,11,90.917,93.706,91.31466666666665,8.506000709659464,33.045,28.872,28.924,1.2579999999999956,1.9510000000000076,1.146666666666647,0.4299999999999997,0.48499999999999943,0.3999999999999986
2024,2,RUS,11,89.939,93.657,90.168,5.43885647573425,32.687,28.387,28.696,0.2799999999999869,1.902000000000001,0.0,0.07199999999999562,0.0,0.1720000000000006
2024,2,SAI,10,90.164,93.53999999999999,90.80233333333332,3.062373569272333,32.813,28.64,28.711,0.5049999999999955,1.7849999999999966,0.6343333333333163,0.1980000000000004,0.2530000000000001,0.1869999999999976
2024,2,SAR,14,90.966,95.003,91.17899999999999,1.784935311414415,33.169,28.809,28.895,1.306999999999988,3.2480000000000047,1.0109999999999815,0.5539999999999949,0.4220000000000006,0.37099999999999866
2024,2,STR,9,90.58,93.938,90.68799999999999,5.111462804325195,32.717,28.789,28.9,0.9209999999999923,2.183000000000007,0.5199999999999818,0.10199999999999676,0.402000000000001,0.37599999999999767
2024,2,TSU,8,93.628,120.6935,101.70366666666666,14.756824259110958,34.645,29.346,29.637,3.968999999999994,28.938500000000005,11.535666666666657,2.030000000000001,0.9589999999999996,1.1129999999999995
2024,2,VER,12,89.659,94.23,90.19533333333334,2.861949922004333,32.615,28.428,28.616,0.0,2.4750000000000085,0.02733333333333121,0.0,0.04100000000000037,0.09199999999999875
2024,2,ZHO,11,91.131,93.072,91.546,1.7949723269581226,33.291,28.651,29.189,1.4719999999999942,1.3170000000000073,1.3780000000000001,0.6759999999999948,0.26399999999999935,0.6649999999999991
