season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2022,2,ALB,3,90.492,91.474,91.839,1.5618223330455985,33.167,28.975,28.35,2.2920000000000016,2.6940000000000026,3.35533333333332,1.0330000000000013,0.652000000000001,0.772000000000002
2022,2,ALO,8,89.147,89.703,89.21433333333334,6.78091383959419,32.614,28.581,27.842,0.9470000000000027,0.9230000000000018,0.7306666666666644,0.4799999999999969,0.2579999999999991,0.26399999999999935
2022,2,BOT,9,89.183,89.543,89.262,2.841465207912597,32.544,28.56,27.955,0.9830000000000041,0.7630000000000052,0.7783333333333218,0.4099999999999966,0.23699999999999832,0.3769999999999989
2022,2,GAS,7,89.254,89.891,89.49933333333335,4.6416689116862155,32.698,28.574,27.97,1.054000000000002,1.1110000000000042,1.0156666666666752,0.5640000000000001,0.2510000000000012,0.39199999999999946
2022,2,HAM,4,90.343,90.562,90.48899999999999,1.1145107671081504,33.085,28.89,28.291,2.1430000000000007,1.7819999999999965,2.0053333333333114,0.9510000000000005,0.5670000000000002,0.713000000000001
2022,2,HUL,3,90.543,90.802,90.95533333333334,0.5067093183802032,33.201,28.896,28.427,2.3430000000000035,2.0220000000000056,2.471666666666664,1.0670000000000002,0.5730000000000004,0.8490000000000002
2022,2,LEC,5,88.225,88.78,88.48366666666668,0.33231205214376647,32.134,28.347,27.714,0.024999999999991473,0.0,0.0,0.0,0.02400000000000091,0.13599999999999923
2022,2,MAG,7,89.546,89.831,89.62433333333335,0.33230794668284824,32.765,28.703,28.022,1.3460000000000036,1.051000000000002,1.1406666666666752,0.6310000000000002,0.379999999999999,0.44399999999999906
2022,2,MSC,5,89.92,90.525,90.204,7.748923763981676,32.896,28.765,28.236,1.7199999999999989,1.7450000000000045,1.7203333333333148,0.7620000000000005,0.44200000000000017,0.6580000000000013
2022,2,NOR,5,89.651,89.957,89.81099999999999,0.3452933535415936,32.721,28.669,28.234,1.4509999999999934,1.1769999999999925,1.3273333333333142,0.5869999999999962,0.3460000000000001,0.6560000000000024
2022,2,OCO,6,89.068,90.212,89.58166666666666,3.8964637001602678,32.566,28.589,27.913,0.867999999999995,1.4320000000000022,1.0979999999999848,0.43200000000000216,0.26599999999999824,0.33500000000000085
2022,2,PER,6,88.2,89.31450000000001,88.55933333333333,1.4863133810427294,32.299,28.323,27.578,0.0,0.5345000000000084,0.07566666666664901,0.16499999999999915,0.0,0.0
2022,2,RIC,5,89.773,90.073,89.95166666666665,0.34530392410165206,32.741,28.776,28.217,1.5729999999999933,1.2929999999999922,1.467999999999975,0.6069999999999993,0.4529999999999994,0.6389999999999993
2022,2,RUS,7,89.104,89.68,89.456,6.567899965162455,32.501,28.548,28.055,0.9039999999999964,0.9000000000000057,0.9723333333333244,0.36699999999999733,0.22499999999999787,0.4770000000000003
2022,2,SAI,9,88.402,89.039,88.57966666666668,14.106930318109606,32.289,28.482,27.631,0.20199999999999818,0.25900000000000034,0.09600000000000364,0.15500000000000114,0.15899999999999892,0.053000000000000824
2022,2,STR,4,90.256,90.724,90.568,0.4121929159992936,33.048,28.884,28.32,2.0559999999999974,1.9440000000000026,2.084333333333319,0.9140000000000015,0.5609999999999999,0.7420000000000009
2022,2,VER,6,88.461,89.092,88.778,6.942155976352013,32.314,28.335,27.812,0.2609999999999957,0.3119999999999976,0.2943333333333271,0.17999999999999972,0.012000000000000455,0.23400000000000176
2022,2,ZHO,6,89.819,90.084,89.944,0.3872201785375715,32.985,28.714,28.077,1.6189999999999998,1.304000000000002,1.460333333333324,0.8509999999999991,0.39099999999999824,0.49900000000000233
