season,round,driver,fp3_lap_count,fp3_best_lap,fp3_median_lap,fp3_top3_average,fp3_lap_std,fp3_best_sector_1,fp3_best_sector_2,fp3_best_sector_3,fp3_best_lap_gap,fp3_median_lap_gap,fp3_top3_average_gap,fp3_best_sector_1_gap,fp3_best_sector_2_gap,fp3_best_sector_3_gap
2022,1,ALB,4,94.868,95.57900000000001,95.342,0.5260320015613766,30.189,40.906,23.773,2.323999999999998,1.7820000000000107,1.9549999999999983,0.6149999999999984,1.333999999999996,0.6799999999999997
2022,1,ALO,8,94.628,101.12549999999999,95.879,9.089133539562503,30.202,40.87,23.556,2.084000000000003,7.328499999999991,2.4920000000000044,0.6280000000000001,1.2979999999999947,0.46300000000000097
2022,1,BOT,7,93.733,94.617,93.82766666666667,1.7887761578400871,29.918,40.138,23.348,1.1890000000000072,0.8200000000000074,0.4406666666666723,0.34399999999999764,0.5659999999999954,0.254999999999999
2022,1,GAS,9,94.176,96.805,94.88999999999999,14.915578071078718,29.978,40.544,23.624,1.632000000000005,3.0080000000000098,1.502999999999986,0.4039999999999999,0.9719999999999942,0.5309999999999988
2022,1,HAM,4,93.121,94.326,93.92433333333334,2.66471016247546,29.632,40.182,23.307,0.5769999999999982,0.5289999999999964,0.5373333333333363,0.05799999999999983,0.6099999999999994,0.21399999999999864
2022,1,HUL,6,93.971,97.1015,95.42266666666667,1.6098231890490347,30.032,40.468,23.471,1.4270000000000067,3.3045000000000044,2.035666666666671,0.4579999999999984,0.8960000000000008,0.3780000000000001
2022,1,LAT,3,95.667,95.961,95.95133333333332,0.279625344583306,30.525,41.3,23.842,3.1230000000000047,2.1640000000000015,2.564333333333323,0.950999999999997,1.7279999999999944,0.7489999999999988
2022,1,LEC,5,92.64,93.797,93.387,15.654241160145705,29.668,39.598,23.374,0.09600000000000364,0.0,0.0,0.09399999999999764,0.02599999999999625,0.2809999999999988
2022,1,MAG,6,93.437,97.5795,93.86033333333334,20.17009833391994,29.768,40.301,23.3,0.8930000000000007,3.782499999999999,0.4733333333333434,0.19399999999999906,0.7289999999999992,0.20700000000000074
2022,1,MSC,9,94.295,97.057,94.415,18.404443997608595,30.308,40.228,23.443,1.7510000000000048,3.260000000000005,1.0280000000000058,0.7339999999999982,0.6559999999999988,0.3500000000000014
2022,1,NOR,8,93.955,98.0805,95.60233333333333,6.68273158435766,30.123,40.257,23.575,1.4110000000000014,4.283500000000004,2.2153333333333336,0.5489999999999995,0.6849999999999952,0.4819999999999993
2022,1,OCO,6,94.957,96.6815,95.653,1.1044541487389494,30.221,40.942,23.794,2.4129999999999967,2.8845000000000027,2.2660000000000053,0.6469999999999985,1.3699999999999974,0.7010000000000005
2022,1,PER,8,92.791,95.071,93.391,1.424362488975333,29.574,40.057,23.134,0.2469999999999999,1.274000000000001,0.0040000000000048885,0.0,0.48499999999999943,0.04100000000000037
2022,1,RIC,12,94.378,97.4425,95.402,1.867854375934314,30.221,40.52,23.637,1.8340000000000032,3.6454999999999984,2.0150000000000006,0.6469999999999985,0.9480000000000004,0.5440000000000005
2022,1,RUS,7,92.935,94.642,93.94599999999998,2.898465193199752,29.973,39.869,23.093,0.39100000000000534,0.8449999999999989,0.5589999999999833,0.39899999999999736,0.29699999999999704,0.0
2022,1,SAI,7,93.053,94.217,93.48866666666667,1.9500602921082069,29.768,39.99,23.295,0.5090000000000003,0.4200000000000017,0.10166666666667368,0.19399999999999906,0.41799999999999926,0.20200000000000173
2022,1,STR,7,93.92,96.945,95.15033333333332,19.084093304060726,29.867,40.386,23.667,1.3760000000000048,3.147999999999996,1.7633333333333212,0.29299999999999926,0.8140000000000001,0.5740000000000016
2022,1,VER,5,92.544,96.584,94.05433333333333,2.113098956509138,29.658,39.572,23.256,0.0,2.787000000000006,0.6673333333333318,0.08399999999999963,0.0,0.16300000000000026
2022,1,ZHO,5,93.88,95.318,94.5,1.9724970975897513,30.013,40.362,23.505,1.3359999999999985,1.5210000000000008,1.1129999999999995,0.43900000000000006,0.7899999999999991,0.41199999999999903
