season,round,driver,fp1_lap_count,fp1_best_lap,fp1_median_lap,fp1_top3_average,fp1_lap_std,fp1_best_sector_1,fp1_best_sector_2,fp1_best_sector_3,fp1_best_lap_gap,fp1_median_lap_gap,fp1_top3_average_gap,fp1_best_sector_1_gap,fp1_best_sector_2_gap,fp1_best_sector_3_gap
2024,5,ALB,9,97.229,102.788,99.43400000000001,2.0294623946038293,25.367,29.06,42.802,0.9269999999999925,3.0990000000000038,2.1523333333333596,0.397000000000002,0.5259999999999998,0.26599999999999824
2024,5,ALO,13,98.936,102.548,99.19533333333334,7.150222807179344,25.743,29.452,43.636,2.6340000000000003,2.859000000000009,1.9136666666666855,0.7729999999999997,0.9180000000000028,1.1000000000000014
2024,5,BOT,13,97.53,103.1,98.37733333333334,5.692249269277458,25.382,29.037,42.91,1.2279999999999944,3.4110000000000014,1.0956666666666877,0.4120000000000026,0.5030000000000001,0.3739999999999952
2024,5,GAS,12,99.276,102.6565,99.94166666666668,3.596561323828723,25.978,29.485,43.813,2.9739999999999895,2.967500000000001,2.660000000000025,1.0080000000000027,0.9510000000000005,1.277000000000001
2024,5,HAM,10,98.839,101.6815,99.19366666666667,3.182527332517698,25.766,29.29,43.711,2.536999999999992,1.9925000000000068,1.9120000000000203,0.7959999999999994,0.7560000000000002,1.1749999999999972
2024,5,HUL,13,97.101,103.778,97.81933333333332,3.9211813401785065,25.295,28.897,42.887,0.7989999999999924,4.089000000000013,0.5376666666666665,0.32500000000000284,0.36299999999999955,0.3509999999999991
2024,5,LEC,9,98.09,100.675,98.306,7.208486075453016,25.768,29.132,43.079,1.7879999999999967,0.9860000000000042,1.0243333333333453,0.7980000000000018,0.5980000000000025,0.5429999999999993
2024,5,MAG,14,97.118,104.799,98.36899999999999,7.684511009202178,25.383,28.931,42.804,0.8159999999999883,5.110000000000014,1.0873333333333335,0.41300000000000026,0.397000000000002,0.2680000000000007
2024,5,NOR,10,98.63,101.7415,99.18933333333332,5.397462293625693,25.639,29.404,43.437,2.3279999999999887,2.052500000000009,1.907666666666671,0.6690000000000005,0.870000000000001,0.9009999999999962
2024,5,OCO,9,97.213,99.689,97.73266666666666,1.8368525238691442,25.27,28.745,42.824,0.9109999999999872,0.0,0.4510000000000076,0.3000000000000007,0.21100000000000207,0.2879999999999967
2024,5,PER,12,96.69,102.6785,97.47133333333333,2.5024837661811112,25.286,28.699,42.536,0.387999999999991,2.9895000000000067,0.18966666666668175,0.3160000000000025,0.1650000000000027,0.0
2024,5,PIA,10,96.629,101.6755,98.70233333333333,3.129018156262796,24.97,29.018,42.641,0.3269999999999982,1.9865000000000066,1.4206666666666763,0.0,0.48400000000000176,0.10499999999999687
2024,5,RIC,13,97.238,101.839,98.55166666666666,5.125338599196179,25.328,29.068,42.758,0.9359999999999928,2.1500000000000057,1.2700000000000102,0.35800000000000054,0.5340000000000025,0.2220000000000013
2024,5,RUS,11,98.806,102.162,99.759,1.2763145736491024,25.885,29.491,43.43,2.5039999999999907,2.473000000000013,2.4773333333333483,0.9150000000000027,0.9570000000000007,0.8939999999999984
2024,5,SAI,8,98.284,101.09549999999999,98.95866666666666,3.3365812245256583,25.78,29.188,43.133,1.9819999999999993,1.406499999999994,1.6770000000000067,0.8100000000000023,0.6539999999999999,0.5970000000000013
2024,5,SAR,10,98.286,102.8655,99.15500000000002,2.198610985751383,25.715,29.361,43.097,1.9839999999999947,3.1765000000000043,1.8733333333333633,0.745000000000001,0.8270000000000017,0.5609999999999999
2024,5,STR,12,96.302,101.58850000000001,98.29933333333334,9.956042623817593,25.091,28.534,42.677,0.0,1.8995000000000175,1.0176666666666847,0.12100000000000222,0.0,0.14099999999999824
2024,5,TSU,15,98.006,102.758,99.051,7.903909396169541,25.453,29.29,43.263,1.7039999999999935,3.0690000000000026,1.7693333333333499,0.48300000000000054,0.7560000000000002,0.7269999999999968
2024,5,VER,14,96.66,102.2025,97.28166666666665,6.004855326692349,25.18,28.652,42.576,0.3579999999999899,2.5135000000000076,0.0,0.21000000000000085,0.1180000000000021,0.03999999999999915
2024,5,ZHO,14,97.626,103.6695,98.37233333333332,5.604191902417409,25.43,28.826,43.206,1.323999999999998,3.9805000000000064,1.0906666666666638,0.46000000000000085,0.2920000000000016,0.6700000000000017
