season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2024,3,ALB,5,77.13,77.385,77.22733333333333,0.6949830933195432,26.643,17.546,32.923,1.2149999999999892,0.8840000000000003,1.1106666666666598,0.4209999999999994,0.2569999999999979,0.5850000000000009
2024,3,ALO,8,76.71,77.33600000000001,76.827,5.379054894084223,26.577,17.457,32.66,0.7949999999999875,0.835000000000008,0.7103333333333239,0.3550000000000004,0.16799999999999926,0.3219999999999956
2024,3,BOT,5,77.34,77.744,77.54233333333333,0.2773764589866983,26.711,17.604,32.966,1.4249999999999972,1.242999999999995,1.4256666666666575,0.4889999999999972,0.3149999999999977,0.6280000000000001
2024,3,GAS,7,77.982,89.456,78.208,10.767528606217597,26.917,17.605,33.407,2.066999999999993,12.954999999999998,2.091333333333324,0.6950000000000003,0.31599999999999895,1.0689999999999955
2024,3,HAM,5,76.96,77.499,77.15766666666666,0.6478948217110565,26.72,17.476,32.675,1.0449999999999875,0.9979999999999905,1.0409999999999826,0.49799999999999756,0.1869999999999976,0.3369999999999962
2024,3,HUL,3,77.976,77.992,78.025,0.07146327728281038,26.782,17.515,33.322,2.060999999999993,1.4909999999999997,1.9083333333333314,0.5599999999999987,0.2259999999999991,0.9840000000000018
2024,3,LEC,6,76.304,76.65299999999999,76.43599999999999,0.35249817966432856,26.387,17.423,32.456,0.3889999999999958,0.1519999999999868,0.3193333333333186,0.16499999999999915,0.1339999999999968,0.1180000000000021
2024,3,MAG,4,77.427,77.67750000000001,77.59400000000001,0.18494864151974286,26.768,17.531,33.084,1.5120000000000005,1.1765000000000043,1.477333333333334,0.5459999999999994,0.24199999999999733,0.7460000000000022
2024,3,NOR,6,76.315,76.85900000000001,76.55399999999999,0.5451248480852846,26.393,17.367,32.555,0.3999999999999915,0.3580000000000041,0.4373333333333136,0.17099999999999937,0.0779999999999994,0.21699999999999875
2024,3,OCO,13,77.617,86.962,77.77533333333334,10.41019592785891,26.857,17.581,33.147,1.7019999999999982,10.460999999999999,1.6586666666666616,0.634999999999998,0.29199999999999804,0.8089999999999975
2024,3,PER,7,76.274,76.753,76.45433333333334,0.4825025043112915,26.467,17.289,32.518,0.35899999999999466,0.25199999999999534,0.3376666666666637,0.24499999999999744,0.0,0.17999999999999972
2024,3,PIA,5,76.572,76.867,76.68,0.5366483951340952,26.42,17.443,32.622,0.6569999999999965,0.36599999999999966,0.5633333333333326,0.1980000000000004,0.15399999999999991,0.2839999999999989
2024,3,RIC,2,77.466,77.7755,77.7755,0.4376990975544727,26.734,17.659,33.073,1.5509999999999877,1.274499999999989,1.6588333333333196,0.5120000000000005,0.36999999999999744,0.7349999999999994
2024,3,RUS,9,76.724,77.522,76.83333333333333,6.879531314785267,26.501,17.502,32.689,0.8089999999999975,1.0210000000000008,0.7166666666666544,0.2789999999999999,0.2129999999999974,0.3509999999999991
2024,3,SAI,6,76.185,76.501,76.235,0.425086814662606,26.222,17.434,32.353,0.269999999999996,0.0,0.11833333333332519,0.0,0.14499999999999957,0.015000000000000568
2024,3,STR,10,76.78,77.2885,76.972,4.1226253771110475,26.445,17.446,32.872,0.8649999999999949,0.7874999999999943,0.85533333333332,0.22299999999999898,0.15700000000000003,0.5339999999999989
2024,3,TSU,6,76.788,77.37299999999999,76.97833333333334,0.4052133594375521,26.513,17.507,32.714,0.8729999999999905,0.8719999999999857,0.8616666666666646,0.29100000000000037,0.21799999999999997,0.37599999999999767
2024,3,VER,7,75.915,76.819,76.11666666666667,1.4042092334935574,26.262,17.315,32.338,0.0,0.31799999999999784,0.0,0.03999999999999915,0.0259999999999998,0.0
2024,3,ZHO,3,78.188,78.435,78.42966666666666,0.23904462623813993,26.788,17.706,33.253,2.272999999999996,1.9339999999999975,2.312999999999988,0.565999999999999,0.41699999999999804,0.9149999999999991
