season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2023,3,ALB,14,77.609,78.58449999999999,77.69766666666666,7.691787735723641,26.879,17.415,33.191,0.8769999999999953,1.2614999999999839,0.6953333333333234,0.3049999999999997,0.0,0.4890000000000043
2023,3,ALO,12,77.139,78.4545,77.24166666666666,4.9432214399666,26.648,17.563,32.887,0.4069999999999965,1.1314999999999884,0.2393333333333203,0.07399999999999807,0.1479999999999997,0.18500000000000227
2023,3,BOT,6,78.714,79.815,78.869,4.733994060691951,27.133,17.896,33.62,1.9819999999999993,2.4919999999999902,1.86666666666666,0.5589999999999975,0.48100000000000165,0.9179999999999993
2023,3,DEV,10,78.335,79.16499999999999,78.47733333333333,5.302815415732792,27.215,17.841,33.277,1.6029999999999944,1.8419999999999845,1.4749999999999943,0.6409999999999982,0.42600000000000193,0.5750000000000028
2023,3,GAS,14,77.574,78.543,77.64766666666667,7.843929515698923,26.846,17.471,33.14,0.8419999999999987,1.2199999999999989,0.6453333333333262,0.27199999999999847,0.05600000000000094,0.4380000000000024
2023,3,HAM,12,77.104,77.795,77.30866666666667,4.9577879498885995,26.748,17.519,32.837,0.3719999999999999,0.4719999999999942,0.3063333333333276,0.1739999999999995,0.1039999999999992,0.13500000000000512
2023,3,HUL,12,77.412,78.2095,77.60333333333334,8.058053693872568,26.785,17.563,32.832,0.6800000000000068,0.8864999999999981,0.6009999999999991,0.21099999999999852,0.1479999999999997,0.13000000000000256
2023,3,LEC,10,77.369,78.51650000000001,77.43133333333334,10.231344006423486,26.851,17.549,32.859,0.6370000000000005,1.1935000000000002,0.42900000000000205,0.27699999999999747,0.13400000000000034,0.15700000000000358
2023,3,MAG,8,78.129,79.01599999999999,78.18833333333333,7.166212646609682,26.959,17.713,33.346,1.3970000000000056,1.6929999999999836,1.1859999999999928,0.384999999999998,0.2980000000000018,0.6439999999999984
2023,3,NOR,13,78.119,84.68,78.18233333333333,10.342661640394715,26.982,17.716,33.137,1.3870000000000005,7.356999999999999,1.1799999999999926,0.4079999999999977,0.30100000000000193,0.4350000000000023
2023,3,OCO,8,77.768,78.0985,77.80133333333333,6.7861972927721865,26.987,17.566,33.043,1.0360000000000014,0.7754999999999939,0.7989999999999924,0.4129999999999967,0.1509999999999998,0.3410000000000011
2023,3,PIA,6,78.517,79.37950000000001,78.80733333333333,9.248043066869158,27.289,17.865,33.363,1.7849999999999966,2.0564999999999998,1.8049999999999926,0.7149999999999999,0.4499999999999993,0.6610000000000014
2023,3,RUS,15,76.968,78.139,77.27633333333334,8.32021591123234,26.638,17.463,32.867,0.2360000000000042,0.8159999999999883,0.2740000000000009,0.06400000000000006,0.04800000000000182,0.16499999999999915
2023,3,SAI,12,77.27,77.9725,77.34233333333333,9.456207114505489,26.728,17.553,32.758,0.5379999999999967,0.6494999999999891,0.3399999999999892,0.15399999999999991,0.13800000000000168,0.05600000000000449
2023,3,SAR,5,78.557,78.891,78.67666666666668,8.461021823633361,27.172,17.552,33.676,1.8250000000000028,1.5679999999999978,1.6743333333333368,0.597999999999999,0.13700000000000045,0.9740000000000038
2023,3,STR,10,77.308,77.9665,77.49566666666668,7.110726127165603,26.846,17.591,32.861,0.5760000000000076,0.6434999999999889,0.4933333333333394,0.27199999999999847,0.17600000000000193,0.15899999999999892
2023,3,TSU,10,78.099,78.909,78.36766666666666,9.013874557838289,26.996,17.86,33.243,1.3670000000000044,1.5859999999999985,1.365333333333325,0.42199999999999704,0.4450000000000003,0.5410000000000039
2023,3,VER,8,76.732,77.32300000000001,77.00233333333334,0.39074359056986413,26.574,17.456,32.702,0.0,0.0,0.0,0.0,0.04100000000000037,0.0
2023,3,ZHO,6,78.54,79.3625,78.661,9.97747552573629,27.323,17.828,33.364,1.808000000000007,2.0394999999999897,1.6586666666666616,0.7489999999999988,0.41300000000000026,0.661999999999999
