season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2025,3,ALB,6,87.615,87.969,87.74333333333334,0.40522421776920986,30.604,39.581,17.399,0.6319999999999908,0.46699999999999875,0.5480000000000018,0.24599999999999866,0.38400000000000034,0.19400000000000261
2025,3,ALO,4,87.897,88.22749999999999,88.11733333333332,0.5179777183109956,30.633,39.705,17.559,0.9140000000000015,0.7254999999999967,0.9219999999999828,0.2749999999999986,0.5079999999999956,0.35400000000000276
2025,3,ANT,6,87.555,87.935,87.69866666666667,0.5672528242914858,30.669,39.503,17.295,0.5720000000000027,0.43300000000000693,0.5033333333333303,0.31099999999999994,0.3059999999999974,0.09000000000000341
2025,3,BEA,7,87.711,88.146,87.88933333333334,0.559984183450108,30.646,39.639,17.403,0.7279999999999944,0.6440000000000055,0.6940000000000026,0.28800000000000026,0.44200000000000017,0.1980000000000004
2025,3,BOR,3,88.622,88.768,88.91699999999999,0.39138344369684547,30.974,40.0,17.542,1.6389999999999958,1.2660000000000053,1.7216666666666498,0.6159999999999997,0.8029999999999973,0.3370000000000033
2025,3,DOO,3,88.877,89.024,89.23466666666667,0.4976488052164229,30.949,40.186,17.608,1.8939999999999912,1.5220000000000056,2.0393333333333317,0.5910000000000011,0.9889999999999972,0.40300000000000225
2025,3,GAS,4,87.822,88.083,87.99600000000002,0.4151709487267452,30.593,39.84,17.389,0.8389999999999986,0.5810000000000031,0.800666666666686,0.23499999999999943,0.6430000000000007,0.18400000000000105
2025,3,HAD,6,87.569,87.9245,87.73833333333333,0.583488017586195,30.663,39.471,17.401,0.5859999999999985,0.42249999999999943,0.5429999999999922,0.3049999999999997,0.2739999999999938,0.1960000000000015
2025,3,HAM,7,87.61,87.808,87.62933333333335,0.5670298975908632,30.506,39.454,17.406,0.6269999999999953,0.3060000000000116,0.4340000000000117,0.1479999999999997,0.2569999999999979,0.2010000000000005
2025,3,HUL,3,88.57,88.857,88.97966666666666,0.48283157864138965,31.082,39.984,17.504,1.586999999999989,1.355000000000004,1.784333333333322,0.7240000000000002,0.786999999999999,0.29900000000000304
2025,3,LAW,4,87.906,88.4185,88.24766666666669,0.4634166591740092,30.879,39.634,17.393,0.9230000000000018,0.9164999999999992,1.052333333333351,0.5210000000000008,0.4369999999999976,0.1880000000000024
2025,3,LEC,7,87.299,87.6,87.44200000000001,0.41981174919468806,30.535,39.352,17.292,0.3160000000000025,0.09799999999999898,0.2466666666666697,0.1769999999999996,0.15499999999999403,0.0870000000000033
2025,3,NOR,5,86.995,87.519,87.22000000000001,0.5063810817951236,30.358,39.301,17.307,0.012000000000000455,0.017000000000010118,0.024666666666675496,0.0,0.1039999999999992,0.10200000000000031
2025,3,OCO,3,88.696,88.901,89.10699999999999,0.5440799573592138,31.012,40.137,17.518,1.7129999999999939,1.399000000000001,1.9116666666666475,0.6539999999999999,0.9399999999999977,0.3130000000000024
2025,3,PIA,6,87.027,87.56,87.19533333333334,0.420839359692823,30.514,39.197,17.205,0.04399999999999693,0.058000000000006935,0.0,0.1559999999999988,0.0,0.0
2025,3,RUS,5,87.318,87.504,87.40733333333334,0.36566336978154895,30.376,39.56,17.281,0.33499999999999375,0.0020000000000095497,0.2120000000000033,0.018000000000000682,0.36299999999999955,0.07600000000000051
2025,3,SAI,5,87.836,88.209,88.033,0.6624096164760878,30.76,39.579,17.408,0.8529999999999944,0.7070000000000078,0.8376666666666637,0.402000000000001,0.3819999999999979,0.20300000000000296
2025,3,STR,1,89.271,89.271,89.271,,31.034,40.483,17.754,2.2879999999999967,1.7690000000000055,2.075666666666663,0.6759999999999984,1.2859999999999943,0.549000000000003
2025,3,TSU,4,87.967,88.077,88.04033333333332,0.31747165227780444,30.707,39.672,17.449,0.9839999999999947,0.5750000000000028,0.8449999999999847,0.3490000000000002,0.4749999999999943,0.24400000000000333
2025,3,VER,5,86.983,87.502,87.25433333333335,0.5450584372340249,30.387,39.355,17.241,0.0,0.0,0.05900000000001171,0.028999999999999915,0.15799999999999415,0.036000000000001364
