season,round,driver,fp2_lap_count,fp2_best_lap,fp2_median_lap,fp2_top3_average,fp2_lap_std,fp2_best_sector_1,fp2_best_sector_2,fp2_best_sector_3,fp2_best_lap_gap,fp2_median_lap_gap,fp2_top3_average_gap,fp2_best_sector_1_gap,fp2_best_sector_2_gap,fp2_best_sector_3_gap
2023,3,ALB,14,81.182,91.95,86.19566666666667,5.52389174653817,28.398,18.274,34.51,2.2950000000000017,12.292999999999992,6.538666666666657,1.2070000000000007,0.45700000000000074,1.009999999999998
2023,3,ALO,2,78.887,79.65700000000001,79.65700000000001,1.0889444430272877,27.413,17.974,33.5,0.0,0.0,0.0,0.2220000000000013,0.15700000000000003,0.0
2023,3,BOT,14,80.312,91.962,80.82866666666666,7.825398136836234,27.844,18.257,34.183,1.4249999999999972,12.304999999999993,1.1716666666666526,0.6530000000000022,0.4400000000000013,0.6829999999999998
2023,3,DEV,5,80.6,81.477,80.896,8.182941604337646,28.018,18.238,34.298,1.7129999999999939,1.8199999999999932,1.23899999999999,0.8270000000000017,0.4209999999999994,0.7980000000000018
2023,3,GAS,5,80.206,80.98,80.54966666666667,6.419346828143812,27.737,18.097,34.284,1.3190000000000026,1.3229999999999933,0.8926666666666563,0.5459999999999994,0.28000000000000114,0.7839999999999989
2023,3,HAM,9,80.323,85.571,80.776,5.342933716081875,27.758,18.149,34.337,1.4359999999999928,5.913999999999987,1.1189999999999856,0.5670000000000002,0.33200000000000074,0.8370000000000033
2023,3,HUL,10,80.194,91.66999999999999,82.73899999999999,5.683008440371466,27.965,18.118,34.111,1.3070000000000022,12.012999999999977,3.0819999999999794,0.7740000000000009,0.3009999999999984,0.6109999999999971
2023,3,LEC,3,79.332,79.983,79.81766666666667,0.42768017645588713,27.581,17.953,33.758,0.4449999999999932,0.3259999999999934,0.16066666666665697,0.39000000000000057,0.13599999999999923,0.25800000000000267
2023,3,MAG,9,81.266,93.125,88.529,4.403082304224823,28.518,18.344,34.404,2.379000000000005,13.46799999999999,8.871999999999986,1.3270000000000017,0.527000000000001,0.9040000000000035
2023,3,NOR,11,80.176,93.398,80.83433333333333,10.628268946540635,27.736,18.172,34.053,1.2890000000000015,13.740999999999985,1.1773333333333227,0.5450000000000017,0.3550000000000004,0.5529999999999973
2023,3,OCO,6,79.725,84.08850000000001,80.16799999999999,6.789148589231694,27.622,17.906,34.197,0.8379999999999939,4.4315,0.5109999999999815,0.43100000000000094,0.08899999999999864,0.6970000000000027
2023,3,PER,5,80.083,92.487,87.31633333333332,10.659697847500183,27.191,17.817,34.539,1.195999999999998,12.829999999999984,7.659333333333308,0.0,0.0,1.0390000000000015
2023,3,PIA,19,80.38,93.132,80.86433333333333,10.01105604579491,28.038,18.288,34.014,1.492999999999995,13.474999999999994,1.2073333333333238,0.8470000000000013,0.4710000000000001,0.5140000000000029
2023,3,RUS,12,79.672,87.40100000000001,80.22500000000001,7.613462860438261,27.627,18.119,33.926,0.7849999999999966,7.744,0.5679999999999978,0.43599999999999994,0.3019999999999996,0.42600000000000193
2023,3,SAI,7,79.695,94.073,83.04466666666666,13.973901875247575,27.514,17.938,33.873,0.8079999999999927,14.415999999999983,3.3876666666666466,0.3230000000000004,0.12099999999999866,0.37299999999999756
2023,3,STR,5,80.579,82.623,81.48566666666666,7.119362169464341,27.951,18.354,34.274,1.691999999999993,2.965999999999994,1.8286666666666491,0.7600000000000016,0.536999999999999,0.7740000000000009
2023,3,TSU,12,80.22,91.4015,81.324,8.786488206331354,27.868,18.135,34.217,1.3329999999999984,11.744499999999988,1.6669999999999874,0.6769999999999996,0.3180000000000014,0.7169999999999987
2023,3,VER,5,79.502,97.512,85.59100000000001,15.544204781847155,27.485,17.895,34.031,0.6149999999999949,17.85499999999999,5.9339999999999975,0.2940000000000005,0.0779999999999994,0.5309999999999988
2023,3,ZHO,15,80.47,92.873,81.25233333333333,7.905995824146923,27.778,18.329,34.359,1.5829999999999984,13.215999999999994,1.5953333333333148,0.5869999999999997,0.5120000000000005,0.8590000000000018
