season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2025,5,ALB,5,88.109,88.581,88.323,0.2994247818735146,31.901,27.806,28.309,0.8149999999999977,0.9560000000000031,0.8623333333333392,0.39399999999999835,0.2289999999999992,0.3200000000000003
2025,5,ALO,4,88.303,88.604,88.50366666666666,0.256042151477709,32.021,27.852,28.43,1.0090000000000003,0.9789999999999992,1.0430000000000064,0.5139999999999993,0.2749999999999986,0.44099999999999895
2025,5,ANT,5,87.798,88.128,87.93066666666665,0.32836991335991456,31.92,27.682,28.02,0.5040000000000049,0.5030000000000001,0.46999999999999886,0.41300000000000026,0.10499999999999687,0.030999999999998806
2025,5,BEA,5,88.536,88.797,88.66033333333333,0.23979011656029584,32.489,27.817,28.218,1.2420000000000044,1.171999999999997,1.1996666666666727,0.9819999999999958,0.23999999999999844,0.2289999999999992
2025,5,BOR,2,89.462,89.549,89.549,0.12303657992645388,32.653,28.129,28.455,2.1680000000000064,1.9240000000000066,2.0883333333333525,1.1459999999999972,0.5519999999999996,0.4659999999999975
2025,5,DOO,3,88.739,88.853,88.91399999999999,0.21218152605729115,32.223,28.097,28.373,1.4450000000000074,1.2279999999999944,1.4533333333333331,0.7159999999999975,0.5199999999999996,0.38400000000000034
2025,5,GAS,6,88.025,88.4475,88.271,0.37463657945623063,32.136,27.816,28.073,0.7310000000000088,0.8225000000000051,0.8103333333333467,0.6290000000000013,0.23899999999999721,0.08399999999999963
2025,5,HAD,4,88.418,88.61449999999999,88.54899999999999,0.14701785605837095,32.209,27.885,28.322,1.1240000000000094,0.9894999999999925,1.0883333333333383,0.7020000000000017,0.30799999999999983,0.3329999999999984
2025,5,HAM,6,88.102,88.3005,88.17733333333332,0.3058191731508436,31.972,27.833,28.193,0.8080000000000069,0.6754999999999995,0.7166666666666686,0.46499999999999986,0.2559999999999967,0.20400000000000063
2025,5,HUL,2,88.782,88.92599999999999,88.92599999999999,0.20364675298172336,32.477,27.968,28.323,1.4879999999999995,1.3009999999999877,1.4653333333333336,0.9699999999999953,0.39099999999999824,0.33399999999999963
2025,5,LAW,3,88.191,88.561,88.54066666666667,0.3399563697496108,32.087,27.89,28.214,0.8970000000000056,0.936000000000007,1.0800000000000125,0.5800000000000018,0.31299999999999883,0.22499999999999787
2025,5,LEC,5,87.67,88.03,87.85533333333335,1.2940961324414781,31.857,27.753,28.017,0.3760000000000048,0.40500000000000114,0.39466666666669425,0.34999999999999787,0.17599999999999838,0.027999999999998693
2025,5,NOR,3,87.481,87.805,87.77066666666667,0.2741173714548828,31.745,27.684,28.052,0.1869999999999976,0.18000000000000682,0.3100000000000165,0.23799999999999955,0.10699999999999932,0.06299999999999883
2025,5,OCO,3,89.092,89.398,89.47133333333333,0.4208198347670142,32.718,28.042,28.332,1.7980000000000018,1.7729999999999961,2.0106666666666797,1.211000000000002,0.46499999999999986,0.34299999999999997
2025,5,PIA,6,87.304,87.625,87.46966666666667,0.2597086187762481,31.63,27.624,27.989,0.010000000000005116,0.0,0.009000000000014552,0.12299999999999756,0.046999999999997044,0.0
2025,5,RUS,4,87.407,87.7855,87.65933333333334,0.38981106534661814,31.684,27.577,28.101,0.11299999999999955,0.16049999999999898,0.1986666666666821,0.1769999999999996,0.0,0.11199999999999832
2025,5,SAI,7,88.024,88.354,88.16566666666665,0.469895885124716,32.047,27.822,28.14,0.730000000000004,0.7289999999999992,0.7049999999999983,0.5399999999999956,0.24499999999999744,0.1509999999999998
2025,5,STR,3,88.645,89.089,88.973,0.28808332128049624,32.072,28.054,28.478,1.350999999999999,1.4639999999999986,1.5123333333333449,0.5650000000000013,0.47699999999999676,0.48900000000000077
2025,5,TSU,5,87.99,88.204,88.11966666666666,0.15506192311460973,31.918,27.83,28.192,0.695999999999998,0.5789999999999935,0.659000000000006,0.4109999999999978,0.25299999999999656,0.2029999999999994
2025,5,VER,6,87.294,87.6685,87.46066666666665,0.3091802063522181,31.507,27.714,28.016,0.0,0.04349999999999454,0.0,0.0,0.1369999999999969,0.02699999999999747
