season,round,driver,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap
2024,4,ALB,3,89.714,89.963,90.01533333333333,0.33062113261758386,31.584,40.381,17.699,1.516999999999996,1.472999999999999,1.6229999999999905,0.8069999999999986,0.6180000000000021,0.1960000000000015
2024,4,ALO,4,88.686,88.96549999999999,88.87233333333334,0.2506503208322945,30.964,40.027,17.695,0.4890000000000043,0.4754999999999967,0.480000000000004,0.1869999999999976,0.2640000000000029,0.19200000000000017
2024,4,BOT,4,89.593,89.843,89.75966666666666,0.3544003150863886,31.357,40.359,17.734,1.3960000000000008,1.3530000000000086,1.3673333333333204,0.5799999999999983,0.5960000000000036,0.23100000000000165
2024,4,GAS,2,90.119,90.268,90.268,0.21071782079359247,31.468,40.662,17.964,1.921999999999997,1.7780000000000058,1.8756666666666604,0.690999999999999,0.8990000000000009,0.4609999999999985
2024,4,HAM,5,88.766,88.887,88.842,0.4928963379859911,30.915,40.008,17.695,0.5690000000000026,0.39700000000000557,0.44966666666665844,0.13799999999999812,0.24500000000000455,0.19200000000000017
2024,4,HUL,4,89.494,90.1695,89.94433333333332,0.5565053908094701,31.558,40.238,17.698,1.296999999999997,1.6795000000000044,1.5519999999999783,0.7809999999999988,0.4750000000000014,0.19500000000000028
2024,4,LEC,4,88.786,89.267,89.10666666666667,0.4545484939292299,31.109,39.866,17.802,0.5889999999999986,0.777000000000001,0.7143333333333288,0.33200000000000074,0.10300000000000153,0.2989999999999995
2024,4,MAG,3,90.131,90.662,90.66533333333332,0.5360077735754722,31.786,40.482,17.863,1.9339999999999975,2.1720000000000113,2.272999999999982,1.0090000000000003,0.7190000000000012,0.35999999999999943
2024,4,NOR,4,88.489,88.76249999999999,88.67133333333334,0.47385546319526656,30.8,40.039,17.634,0.2920000000000016,0.27249999999999375,0.27899999999999636,0.022999999999999687,0.27600000000000335,0.13100000000000023
2024,4,OCO,4,89.811,90.089,89.99633333333334,0.48543202407751807,31.474,40.456,17.85,1.6140000000000043,1.5990000000000038,1.6039999999999992,0.6969999999999992,0.693000000000005,0.3470000000000013
2024,4,PER,4,88.263,88.6785,88.54,0.43302222806687063,30.846,39.763,17.654,0.0660000000000025,0.18850000000000477,0.14766666666666595,0.06899999999999906,0.0,0.1509999999999998
2024,4,PIA,4,88.76,89.0815,88.97433333333333,0.2769344086000595,30.837,40.227,17.696,0.5630000000000024,0.5915000000000106,0.5819999999999936,0.05999999999999872,0.46399999999999864,0.1930000000000014
2024,4,RIC,4,89.472,89.916,89.76800000000001,0.6106375766360961,31.352,40.402,17.718,1.2749999999999915,1.426000000000002,1.3756666666666746,0.5749999999999993,0.6390000000000029,0.21499999999999986
2024,4,RUS,5,89.008,89.14,89.05499999999999,0.41911370772142653,31.073,40.092,17.704,0.8109999999999928,0.6500000000000057,0.6626666666666523,0.2959999999999994,0.3290000000000006,0.2010000000000005
2024,4,SAI,4,88.682,88.9545,88.86366666666667,0.368551217607541,30.968,39.989,17.722,0.48499999999999943,0.464500000000001,0.4713333333333338,0.19099999999999895,0.2259999999999991,0.2190000000000012
2024,4,SAR,2,90.139,90.39099999999999,90.39099999999999,0.3563818177180234,31.744,40.542,17.835,1.941999999999993,1.9009999999999962,1.9986666666666508,0.9669999999999987,0.7790000000000035,0.33200000000000074
2024,4,STR,2,90.024,90.029,90.029,0.007071067811869092,31.386,40.546,17.98,1.8269999999999982,1.5390000000000015,1.636666666666656,0.6089999999999982,0.7830000000000013,0.4770000000000003
2024,4,TSU,6,89.413,89.798,89.53500000000001,0.40035734038481263,31.283,40.248,17.711,1.215999999999994,1.308000000000007,1.1426666666666705,0.5060000000000002,0.48499999999999943,0.2079999999999984
2024,4,VER,4,88.197,88.49,88.39233333333334,0.3418102543809935,30.777,39.85,17.503,0.0,0.0,0.0,0.0,0.0870000000000033,0.0
2024,4,ZHO,2,90.143,90.477,90.477,0.47234732983261823,31.685,40.487,17.971,1.945999999999998,1.987000000000009,2.0846666666666636,0.9079999999999977,0.7240000000000038,0.46799999999999997
