season,round,driver,fp1_lap_count,fp1_best_lap,fp1_median_lap,fp1_top3_average,fp1_lap_std,fp1_best_sector_1,fp1_best_sector_2,fp1_best_sector_3,fp1_best_lap_gap,fp1_median_lap_gap,fp1_top3_average_gap,fp1_best_sector_1_gap,fp1_best_sector_2_gap,fp1_best_sector_3_gap
2023,3,ALB,9,79.766,81.25,79.90233333333333,7.877436143469806,27.446,17.748,34.159,0.9759999999999991,0.0040000000000048885,0.7689999999999912,0.23000000000000043,0.0990000000000002,0.44599999999999795
2023,3,ALO,14,79.317,83.801,80.029,4.8128100014326485,27.423,18.005,33.889,0.5269999999999868,2.555000000000007,0.8956666666666564,0.2069999999999972,0.3559999999999981,0.17600000000000193
2023,3,BOT,10,80.419,82.475,81.11,5.980505344682652,27.758,18.147,34.453,1.6289999999999907,1.2289999999999992,1.9766666666666595,0.541999999999998,0.49799999999999756,0.740000000000002
2023,3,DEV,13,79.933,83.371,80.57033333333334,3.515399895186451,27.631,18.133,34.169,1.1430000000000007,2.125,1.4369999999999976,0.41499999999999915,0.4839999999999982,0.45599999999999596
2023,3,GAS,14,79.646,85.596,80.28566666666667,7.307284268770128,27.376,17.806,34.218,0.8559999999999945,4.3500000000000085,1.1523333333333312,0.16000000000000014,0.15700000000000003,0.5050000000000026
2023,3,HAM,11,79.223,85.521,79.77900000000001,6.447705689200263,27.416,17.886,33.859,0.4329999999999927,4.275000000000006,0.6456666666666706,0.1999999999999993,0.23699999999999832,0.1460000000000008
2023,3,HUL,10,79.806,83.52000000000001,80.43733333333333,4.8128407700419285,27.568,18.079,33.997,1.0159999999999911,2.274000000000015,1.3039999999999878,0.3520000000000003,0.4299999999999997,0.2839999999999989
2023,3,LEC,8,79.378,81.992,79.89566666666667,2.4219555852952497,27.41,17.949,34.019,0.5879999999999939,0.7460000000000093,0.7623333333333306,0.19399999999999906,0.3000000000000007,0.3059999999999974
2023,3,MAG,10,81.147,87.011,82.12166666666667,7.835415403438699,27.776,18.002,35.085,2.3569999999999993,5.765000000000001,2.9883333333333297,0.5599999999999987,0.352999999999998,1.3719999999999999
2023,3,NOR,7,79.536,81.246,79.93133333333334,9.232097664437607,27.642,18.065,33.713,0.7459999999999951,0.0,0.7980000000000018,0.4259999999999984,0.41600000000000037,0.0
2023,3,OCO,11,80.175,83.403,80.33466666666668,5.468005601180878,27.88,17.938,34.176,1.384999999999991,2.1570000000000107,1.2013333333333378,0.6639999999999979,0.2889999999999979,0.46300000000000097
2023,3,PER,7,79.293,83.124,79.70366666666666,3.1865540650558226,27.526,17.898,33.85,0.5030000000000001,1.8780000000000001,0.5703333333333234,0.3099999999999987,0.24899999999999878,0.13700000000000045
2023,3,PIA,10,79.777,82.2065,80.30666666666666,2.25439323199047,27.805,18.074,33.898,0.9869999999999948,0.9605000000000103,1.1733333333333178,0.5889999999999986,0.4250000000000007,0.18500000000000227
2023,3,RUS,12,79.699,82.81299999999999,79.895,4.337342661542476,27.504,17.949,34.149,0.9089999999999918,1.566999999999993,0.7616666666666561,0.28800000000000026,0.3000000000000007,0.43599999999999994
2023,3,SAI,11,79.505,82.769,79.76166666666667,3.164716336563056,27.467,17.969,34.032,0.7149999999999892,1.5230000000000103,0.6283333333333303,0.25099999999999767,0.3200000000000003,0.3189999999999955
2023,3,SAR,9,80.074,82.312,80.51233333333333,4.7989703525281815,27.761,17.855,34.421,1.2839999999999918,1.0660000000000025,1.3789999999999907,0.5449999999999982,0.20599999999999952,0.7079999999999984
2023,3,STR,8,79.766,83.4145,81.086,1.7576734571992765,27.69,18.154,33.922,0.9759999999999991,2.1685000000000088,1.9526666666666586,0.4740000000000002,0.504999999999999,0.20899999999999608
2023,3,TSU,6,80.399,82.812,80.91166666666668,6.873064394188858,27.502,18.053,34.521,1.6089999999999947,1.5660000000000025,1.778333333333336,0.2859999999999978,0.4039999999999999,0.8079999999999998
2023,3,VER,8,78.79,83.3055,79.13333333333334,11.655762618305408,27.216,17.649,33.91,0.0,2.0595,0.0,0.0,0.0,0.19699999999999562
2023,3,ZHO,13,80.569,85.972,81.09433333333334,6.903207848715271,27.735,18.198,34.34,1.7789999999999964,4.725999999999999,1.9609999999999985,0.5189999999999984,0.5489999999999995,0.6270000000000024
