season,round,driver,fp1_lap_count,fp1_best_lap,fp1_median_lap,fp1_top3_average,fp1_lap_std,fp1_best_sector_1,fp1_best_sector_2,fp1_best_sector_3,fp1_best_lap_gap,fp1_median_lap_gap,fp1_top3_average_gap,fp1_best_sector_1_gap,fp1_best_sector_2_gap,fp1_best_sector_3_gap,fp2_lap_count,fp2_best_lap,fp2_median_lap,fp2_top3_average,fp2_lap_std,fp2_best_sector_1,fp2_best_sector_2,fp2_best_sector_3,fp2_best_lap_gap,fp2_median_lap_gap,fp2_top3_average_gap,fp2_best_sector_1_gap,fp2_best_sector_2_gap,fp2_best_sector_3_gap,fp3_lap_count,fp3_best_lap,fp3_median_lap,fp3_top3_average,fp3_lap_std,fp3_best_sector_1,fp3_best_sector_2,fp3_best_sector_3,fp3_best_lap_gap,fp3_median_lap_gap,fp3_top3_average_gap,fp3_best_sector_1_gap,fp3_best_sector_2_gap,fp3_best_sector_3_gap,quali_lap_count,quali_best_lap,quali_median_lap,quali_top3_average,quali_lap_std,quali_best_sector_1,quali_best_sector_2,quali_best_sector_3,quali_best_lap_gap,quali_median_lap_gap,quali_top3_average_gap,quali_best_sector_1_gap,quali_best_sector_2_gap,quali_best_sector_3_gap,sprint_lap_count,sprint_best_lap,sprint_median_lap,sprint_top3_average,sprint_lap_std,sprint_best_sector_1,sprint_best_sector_2,sprint_best_sector_3,sprint_best_lap_gap,sprint_median_lap_gap,sprint_top3_average_gap,sprint_best_sector_1_gap,sprint_best_sector_2_gap,sprint_best_sector_3_gap,sprint_finish_position,sprint_quali_lap_count,sprint_quali_best_lap,sprint_quali_median_lap,sprint_quali_top3_average,sprint_quali_lap_std,sprint_quali_best_sector_1,sprint_quali_best_sector_2,sprint_quali_best_sector_3,sprint_quali_best_lap_gap,sprint_quali_median_lap_gap,sprint_quali_top3_average_gap,sprint_quali_best_sector_1_gap,sprint_quali_best_sector_2_gap,sprint_quali_best_sector_3_gap
2022,1,NOR,11.0,96.304,98.329,96.36333333333334,3.36060998792021,30.659,41.188,24.063,2.111000000000004,3.069999999999993,1.4293333333333322,0.5879999999999974,0.6960000000000051,0.4579999999999984,17.0,93.28,99.521,94.647,2.121376263183879,29.967,39.687,23.626,1.343999999999994,6.061999999999998,2.1779999999999973,0.5909999999999975,0.2419999999999973,0.5730000000000004,8.0,93.955,98.0805,95.60233333333332,6.68273158435766,30.123,40.257,23.575,1.4110000000000014,4.283500000000004,2.2153333333333336,0.5489999999999995,0.6849999999999952,0.4819999999999993,5.0,92.008,92.473,92.24,0.5763660295333154,29.544,39.355,23.093,1.4499999999999886,1.715999999999994,1.5130000000000194,0.5740000000000016,0.6529999999999987,0.3859999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,OCO,4.0,95.151,95.3065,95.25466666666668,0.2854131508299268,30.167,41.13,23.825,0.9579999999999984,0.0474999999999994,0.3206666666666535,0.096,0.6380000000000052,0.2199999999999988,14.0,93.36,98.728,93.91466666666668,2.18687350337879,29.877,40.051,23.432,1.4239999999999924,5.2690000000000055,1.445666666666682,0.5009999999999977,0.6060000000000016,0.3789999999999978,6.0,94.957,96.6815,95.653,1.1044541487389494,30.221,40.942,23.794,2.4129999999999967,2.8845000000000027,2.2660000000000053,0.6469999999999985,1.3699999999999974,0.7010000000000005,4.0,91.782,91.9985,91.92633333333332,0.3857032538104925,29.407,39.294,23.03,1.2239999999999895,1.241500000000002,1.1993333333333425,0.4370000000000011,0.5919999999999987,0.3230000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,PER,12.0,95.05,99.2625,95.43233333333336,2.2133571837205293,30.366,41.024,23.66,0.8569999999999993,4.0035000000000025,0.4983333333333348,0.2949999999999981,0.5320000000000036,0.0549999999999997,11.0,92.958,98.32,94.82533333333332,3.5216859960174576,30.029,39.637,23.292,1.0219999999999914,4.86099999999999,2.356333333333339,0.6529999999999987,0.1920000000000001,0.2390000000000007,8.0,92.791,95.071,93.391,1.424362488975333,29.574,40.057,23.134,0.2469999999999999,1.274000000000001,0.0040000000000048,0.0,0.4849999999999994,0.0410000000000003,6.0,90.921,91.195,90.98066666666666,0.6733475823574819,29.152,38.894,22.746,0.3629999999999995,0.4379999999999882,0.2536666666666747,0.1820000000000021,0.1920000000000001,0.0389999999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,RIC,10.0,96.402,97.8715,96.675,3.909933476274103,30.592,41.603,24.152,2.209000000000003,2.612499999999997,1.7409999999999854,0.5209999999999972,1.1110000000000042,0.5470000000000006,7.0,94.166,106.913,96.21833333333332,9.179490407580213,30.135,40.198,23.833,2.2299999999999898,13.453999999999994,3.7493333333333254,0.7590000000000003,0.7530000000000001,0.7799999999999976,12.0,94.378,97.4425,95.402,1.867854375934314,30.221,40.52,23.637,1.8340000000000032,3.6454999999999984,2.015000000000001,0.6469999999999985,0.9480000000000004,0.5440000000000005,3.0,92.945,93.525,93.35766666666666,0.3595015067191454,29.763,39.862,23.32,2.3869999999999862,2.7680000000000007,2.63066666666667,0.7930000000000028,1.1600000000000037,0.6129999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,RUS,9.0,94.629,96.487,94.934,6.305450131522025,30.269,40.672,23.605,0.436000000000007,1.2279999999999944,0.0,0.1979999999999968,0.1799999999999997,0.0,14.0,92.529,98.3725,94.099,2.1324264206674135,29.817,39.484,23.228,0.5929999999999893,4.913499999999999,1.6300000000000097,0.4409999999999989,0.0390000000000014,0.1750000000000007,7.0,92.935,94.642,93.94599999999998,2.898465193199752,29.973,39.869,23.093,0.3910000000000053,0.8449999999999989,0.5589999999999833,0.3989999999999973,0.296999999999997,0.0,6.0,91.252,92.2425,91.69133333333332,0.4921694830035721,29.197,39.104,22.852,0.6939999999999884,1.4855000000000018,0.964333333333343,0.2270000000000003,0.402000000000001,0.1449999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,SAI,11.0,94.611,97.429,95.77833333333336,7.569286127021971,30.071,40.722,23.683,0.4180000000000063,2.1700000000000017,0.8443333333333385,0.0,0.2300000000000039,0.0779999999999994,11.0,92.52,98.537,93.14066666666666,7.248515991065156,29.621,39.587,23.312,0.583999999999989,5.078000000000003,0.6716666666666669,0.2449999999999974,0.142000000000003,0.2590000000000003,7.0,93.053,94.217,93.48866666666667,1.9500602921082069,29.768,39.99,23.295,0.5090000000000003,0.4200000000000017,0.1016666666666736,0.193999999999999,0.4179999999999992,0.2020000000000017,5.0,90.687,90.787,90.73766666666666,0.5081456484119475,29.036,38.842,22.708,0.1289999999999906,0.0300000000000011,0.0106666666666654,0.0660000000000025,0.1400000000000005,0.0009999999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,STR,11.0,94.814,99.989,95.86166666666666,4.1094353339158864,30.324,40.593,23.805,0.6209999999999951,4.730000000000004,0.9276666666666528,0.2530000000000001,0.1010000000000062,0.1999999999999993,13.0,93.958,99.259,94.65933333333334,4.400377405142916,30.088,40.251,23.619,2.0219999999999914,5.799999999999997,2.190333333333342,0.7119999999999997,0.8059999999999974,0.565999999999999,7.0,93.92,96.945,95.15033333333332,19.08409330406073,29.867,40.386,23.667,1.3760000000000048,3.147999999999996,1.7633333333333212,0.2929999999999992,0.8140000000000001,0.5740000000000016,2.0,93.032,93.1705,93.1705,0.1958685783886743,29.906,39.844,23.282,2.4739999999999895,2.413499999999999,2.4435000000000144,0.936,1.142000000000003,0.5749999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,TSU,8.0,95.028,97.1305,95.03966666666668,6.479732940649857,30.217,40.85,23.778,0.835000000000008,1.8714999999999975,0.1056666666666643,0.1459999999999972,0.3580000000000041,0.1729999999999982,14.0,93.789,98.998,94.07333333333334,4.37974383565227,29.988,40.213,23.528,1.8529999999999944,5.5390000000000015,1.6043333333333436,0.6119999999999983,0.7680000000000007,0.4749999999999978,,,,,,,,,,,,,,,2.0,92.75,93.1655,93.1655,0.5876057351660231,29.724,39.811,23.215,2.191999999999993,2.4085000000000036,2.438500000000019,0.7540000000000013,1.1090000000000018,0.5079999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,VER,13.0,94.742,98.89,95.76366666666668,1.6789040648513402,30.119,40.789,23.703,0.5490000000000066,3.631,0.8296666666666539,0.0479999999999982,0.2970000000000041,0.0979999999999989,12.0,91.936,97.3315,93.08266666666668,2.042358372004523,29.376,39.507,23.053,0.0,3.8725000000000023,0.6136666666666883,0.0,0.0619999999999976,0.0,5.0,92.544,96.584,94.05433333333332,2.113098956509138,29.658,39.572,23.256,0.0,2.787000000000006,0.6673333333333318,0.0839999999999996,0.0,0.1630000000000002,5.0,90.681,90.757,90.727,0.6156784875241312,28.97,38.832,22.761,0.1229999999999904,0.0,0.0,0.0,0.1300000000000025,0.0539999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,ZHO,8.0,95.053,98.2225,96.14566666666668,2.5512151026520677,30.14,41.057,23.805,0.8599999999999994,2.963499999999996,1.211666666666659,0.068999999999999,0.5650000000000048,0.1999999999999993,15.0,93.953,99.119,94.17633333333332,2.3944628525790375,30.014,40.28,23.466,2.016999999999996,5.659999999999997,1.707333333333338,0.6379999999999981,0.8350000000000009,0.4130000000000002,5.0,93.88,95.318,94.5,1.9724970975897511,30.013,40.362,23.505,1.3359999999999983,1.5210000000000008,1.1129999999999995,0.439,0.7899999999999991,0.411999999999999,4.0,92.387,92.6395,92.55533333333334,0.5218693163363194,29.493,39.796,23.065,1.8289999999999935,1.8824999999999932,1.8283333333333471,0.5229999999999997,1.0940000000000012,0.3580000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,ALB,13.0,93.087,97.233,93.53633333333332,5.295983979176327,34.233,29.775,29.079,2.3149999999999977,3.3830000000000098,2.39166666666668,0.9769999999999968,0.7949999999999982,0.6780000000000008,15.0,91.866,95.775,92.06266666666666,2.334238017814275,33.721,29.443,28.605,1.7920000000000016,5.5245000000000175,1.8709999999999951,0.8449999999999989,0.620000000000001,0.434000000000001,6.0,125.344,130.9765,125.604,8.06897080591241,41.651,34.797,37.215,35.608999999999995,40.24449999999999,35.68633333333334,8.934000000000005,6.082999999999998,8.986000000000004,3.0,90.492,91.474,91.839,1.5618223330455985,33.167,28.975,28.35,2.2920000000000016,2.6940000000000026,3.35533333333332,1.0330000000000013,0.652000000000001,0.772000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,ALO,14.0,92.381,99.2085,93.19666666666666,6.313698406317334,33.717,29.606,29.058,1.6089999999999949,5.3585000000000065,2.0520000000000067,0.4609999999999985,0.6260000000000012,0.657,17.0,90.944,96.009,91.80133333333332,7.488815635175367,33.359,29.026,28.478,0.8700000000000045,5.758500000000012,1.6096666666666692,0.4830000000000041,0.2029999999999994,0.3070000000000021,8.0,90.296,91.365,90.378,16.328434448947377,32.853,28.88,28.384,0.561000000000007,0.6329999999999956,0.4603333333333381,0.1360000000000027,0.1660000000000003,0.1550000000000011,8.0,89.147,89.703,89.21433333333334,6.78091383959419,32.614,28.581,27.842,0.9470000000000028,0.9230000000000018,0.7306666666666644,0.4799999999999969,0.2579999999999991,0.2639999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,BOT,9.0,91.084,93.85,92.04133333333334,4.667892532443783,33.281,29.192,28.611,0.3119999999999976,0.0,0.8966666666666896,0.0249999999999985,0.2119999999999997,0.2100000000000008,5.0,90.832,91.663,91.30466666666666,1.953199247388756,33.21,29.184,28.438,0.7579999999999956,1.4125000000000083,1.1129999999999995,0.3340000000000032,0.3610000000000006,0.2669999999999994,7.0,90.03,90.732,90.29933333333332,5.782058209916009,32.92,28.811,28.299,0.2950000000000017,0.0,0.3816666666666606,0.2030000000000029,0.0970000000000013,0.0700000000000002,9.0,89.183,89.543,89.262,2.841465207912597,32.544,28.56,27.955,0.983000000000004,0.7630000000000052,0.7783333333333218,0.4099999999999966,0.2369999999999983,0.3769999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,GAS,17.0,91.317,97.445,91.58933333333334,7.934067212307428,33.403,29.263,28.567,0.5449999999999875,3.594999999999999,0.4446666666666914,0.1469999999999984,0.2830000000000012,0.1660000000000003,14.0,90.963,95.168,91.17766666666668,2.325639150006715,33.182,29.137,28.492,0.8889999999999958,4.917500000000018,0.9860000000000042,0.3060000000000045,0.314,0.3210000000000015,5.0,90.148,90.981,90.695,16.186619977623494,32.968,28.951,28.229,0.4129999999999967,0.2489999999999952,0.7773333333333312,0.2510000000000048,0.2370000000000018,0.0,7.0,89.254,89.891,89.49933333333335,4.6416689116862155,32.698,28.574,27.97,1.054000000000002,1.1110000000000042,1.0156666666666752,0.5640000000000001,0.2510000000000012,0.3919999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,HAM,12.0,92.364,96.105,93.689,6.1314123515094305,33.884,29.484,28.996,1.5919999999999987,2.2549999999999955,2.5443333333333555,0.6280000000000001,0.5040000000000013,0.5949999999999989,15.0,90.513,95.852,91.29533333333332,4.16637170803612,33.354,28.904,28.255,0.4390000000000071,5.601500000000016,1.1036666666666548,0.4780000000000015,0.0809999999999995,0.0839999999999996,10.0,90.707,98.415,90.79,13.737970438815836,33.07,29.002,28.582,0.9719999999999942,7.682999999999993,0.8723333333333443,0.3530000000000015,0.2880000000000002,0.3530000000000015,4.0,90.343,90.562,90.489,1.1145107671081504,33.085,28.89,28.291,2.1430000000000007,1.7819999999999965,2.005333333333311,0.9510000000000004,0.5670000000000002,0.713000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,HUL,10.0,93.034,95.0075,93.533,5.3938498928563705,34.253,29.53,29.242,2.2620000000000005,1.1574999999999989,2.3883333333333496,0.997,0.5500000000000007,0.8410000000000011,18.0,91.615,96.7385,93.62333333333332,1.8851462807962671,33.859,29.146,28.61,1.5409999999999968,6.4879999999999995,3.431666666666672,0.983000000000004,0.3230000000000004,0.439,5.0,120.736,135.842,128.997,6.749634338243811,40.564,32.662,33.811,31.001000000000005,45.110000000000014,39.07933333333333,7.847000000000001,3.948,5.582000000000001,3.0,90.543,90.802,90.95533333333334,0.5067093183802032,33.201,28.896,28.427,2.3430000000000035,2.0220000000000056,2.471666666666664,1.0670000000000002,0.5730000000000004,0.8490000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,LAT,15.0,93.529,96.504,93.77733333333332,1.9105485250751089,34.219,29.893,29.155,2.756999999999991,2.6540000000000106,2.6326666666666796,0.963000000000001,0.9130000000000004,0.7540000000000013,15.0,91.814,96.802,92.14666666666666,2.609288049221385,33.804,29.345,28.665,1.7399999999999949,6.5515000000000185,1.9549999999999983,0.9280000000000044,0.5219999999999985,0.4939999999999998,5.0,91.992,92.44,92.27333333333333,7.846669815915536,33.736,29.542,28.672,2.257000000000005,1.7079999999999984,2.3556666666666644,1.0189999999999984,0.828000000000003,0.4430000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,LEC,9.0,90.772,93.987,91.14466666666664,4.3387085476108105,33.256,29.035,28.43,0.0,0.1370000000000004,0.0,0.0,0.0549999999999997,0.0289999999999999,4.0,90.074,90.2505,90.19166666666666,0.1328520480333947,32.876,28.923,28.273,0.0,0.0,0.0,0.0,0.0999999999999978,0.1020000000000003,10.0,89.735,94.3845,89.91766666666666,6.818776450198217,32.717,28.714,28.259,0.0,3.6525000000000034,0.0,0.0,0.0,0.0300000000000011,5.0,88.225,88.78,88.48366666666668,0.3323120521437664,32.134,28.347,27.714,0.0249999999999914,0.0,0.0,0.0,0.0240000000000009,0.1359999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,MAG,,,,,,,,,,,,,,,5.0,130.464,136.467,132.705,5.48407810848825,33.799,43.589,36.667,40.39,46.216500000000025,42.51333333333335,0.9230000000000018,14.765999999999998,8.496000000000002,9.0,90.262,92.185,90.607,16.79553003033843,32.963,29.067,28.232,0.527000000000001,1.453000000000003,0.6893333333333516,0.2460000000000022,0.3530000000000015,0.0030000000000001,7.0,89.546,89.831,89.62433333333335,0.3323079466828482,32.765,28.703,28.022,1.3460000000000036,1.051000000000002,1.1406666666666752,0.6310000000000002,0.379999999999999,0.443999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,MSC,13.0,94.429,95.688,94.78466666666668,1.0933178450278798,34.548,30.275,29.343,3.656999999999997,1.838000000000008,3.640000000000015,1.2920000000000016,1.2949999999999982,0.9420000000000002,14.0,91.169,97.0995,91.54766666666669,2.9959212978776537,33.216,29.357,28.481,1.0949999999999989,6.849000000000018,1.3560000000000088,0.3400000000000034,0.5339999999999989,0.3100000000000023,11.0,90.765,111.851,90.98233333333332,18.27543974449166,33.058,29.066,28.516,1.0300000000000011,21.119,1.0646666666666675,0.3410000000000011,0.3520000000000003,0.286999999999999,5.0,89.92,90.525,90.204,7.748923763981676,32.896,28.765,28.236,1.7199999999999989,1.7450000000000043,1.7203333333333148,0.7620000000000005,0.4420000000000001,0.6580000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2,NOR,11.0,92.594,97.113,93.009,3.2570785180476194,33.752,29.661,29.021,1.8219999999999883,3.2630000000000052,1.8643333333333487,0.4960000000000022,0.6810000000000009,0.620000000000001,14.0,90.735,96.4485,91.46233333333332,2.3117574554799276,33.19,28.981,28.564,0.6610000000000014,6.1980000000000075,1.2706666666666706,0.314,0.1580000000000012,0.3930000000000007,7.0,91.529,99.354,94.69733333333332,13.319058092680224,33.236,29.15,28.865,1.793999999999997,8.622,4.779666666666671,0.5189999999999984,0.4359999999999999,0.6359999999999992,5.0,89.651,89.957,89.81099999999999,0.3452933535415936,32.721,28.669,28.234,1.4509999999999934,1.1769999999999925,1.3273333333333142,0.5869999999999962,0.3460000000000001,0.6560000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
